@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_hour_weekday integer
@attribute prev_hour_month integer
@attribute prev_hour_day integer
@attribute prev_hour_year integer
@attribute prev_hour_hour integer
@attribute prev_hour_season {1, 2, 3, 4}
@attribute prev_hour_holiday {0, 1}
@attribute prev_hour_workingday {0, 1}
@attribute prev_hour_weather {1, 2, 3, 4}
@attribute prev_hour_temp real
@attribute prev_hour_atemp real
@attribute prev_hour_humidity real
@attribute prev_hour_windspeed real
@attribute count numeric

@data
3,5,10,2011,17,2,0,1,1,26.24,31.06,33,0,3,5,10,2011,16,2,0,1,1,27.06,31.06,31,7.0015,79
3,5,10,2011,18,2,0,1,1,26.24,31.06,29,8.9981,3,5,10,2011,17,2,0,1,1,26.24,31.06,33,0,70
3,5,10,2011,19,2,0,1,1,24.6,31.06,43,15.0013,3,5,10,2011,18,2,0,1,1,26.24,31.06,29,8.9981,69
3,5,10,2011,20,2,0,1,1,22.14,25.76,60,8.9981,3,5,10,2011,19,2,0,1,1,24.6,31.06,43,15.0013,50
3,5,10,2011,21,2,0,1,1,22.14,25.76,52,0,3,5,10,2011,20,2,0,1,1,22.14,25.76,60,8.9981,30
3,5,10,2011,22,2,0,1,1,21.32,25,55,7.0015,3,5,10,2011,21,2,0,1,1,22.14,25.76,52,0,29
3,5,10,2011,23,2,0,1,2,21.32,25,59,8.9981,3,5,10,2011,22,2,0,1,1,21.32,25,55,7.0015,9
4,5,11,2011,0,2,0,1,2,21.32,25,55,8.9981,3,5,10,2011,23,2,0,1,2,21.32,25,59,8.9981,8
4,5,11,2011,1,2,0,1,2,20.5,24.24,59,7.0015,4,5,11,2011,0,2,0,1,2,21.32,25,55,8.9981,4
4,5,11,2011,2,2,0,1,1,21.32,25,59,0,4,5,11,2011,1,2,0,1,2,20.5,24.24,59,7.0015,6
4,5,11,2011,3,2,0,1,1,20.5,24.24,63,15.0013,4,5,11,2011,2,2,0,1,1,21.32,25,59,0,0
4,5,11,2011,4,2,0,1,2,19.68,23.485,88,8.9981,4,5,11,2011,3,2,0,1,1,20.5,24.24,63,15.0013,0
4,5,11,2011,5,2,0,1,1,18.86,22.725,88,8.9981,4,5,11,2011,4,2,0,1,2,19.68,23.485,88,8.9981,0
4,5,11,2011,6,2,0,1,1,18.86,22.725,82,8.9981,4,5,11,2011,5,2,0,1,1,18.86,22.725,88,8.9981,6
4,5,11,2011,7,2,0,1,1,19.68,23.485,72,12.998,4,5,11,2011,6,2,0,1,1,18.86,22.725,82,8.9981,25
4,5,11,2011,8,2,0,1,1,19.68,23.485,77,16.9979,4,5,11,2011,7,2,0,1,1,19.68,23.485,72,12.998,21
4,5,11,2011,9,2,0,1,1,21.32,25,72,8.9981,4,5,11,2011,8,2,0,1,1,19.68,23.485,77,16.9979,21
4,5,11,2011,10,2,0,1,1,22.14,25.76,68,6.0032,4,5,11,2011,9,2,0,1,1,21.32,25,72,8.9981,30
4,5,11,2011,11,2,0,1,1,22.96,26.515,64,6.0032,4,5,11,2011,10,2,0,1,1,22.14,25.76,68,6.0032,18
4,5,11,2011,12,2,0,1,1,24.6,31.06,56,0,4,5,11,2011,11,2,0,1,1,22.96,26.515,64,6.0032,41
4,5,11,2011,13,2,0,1,1,25.42,31.06,50,0,4,5,11,2011,12,2,0,1,1,24.6,31.06,56,0,36
4,5,11,2011,14,2,0,1,1,25.42,31.06,53,6.0032,4,5,11,2011,13,2,0,1,1,25.42,31.06,50,0,36
4,5,11,2011,15,2,0,1,1,26.24,31.06,41,0,4,5,11,2011,14,2,0,1,1,25.42,31.06,53,6.0032,48
4,5,11,2011,16,2,0,1,1,27.06,31.06,39,0,4,5,11,2011,15,2,0,1,1,26.24,31.06,41,0,49
4,5,11,2011,17,2,0,1,1,26.24,31.06,47,7.0015,4,5,11,2011,16,2,0,1,1,27.06,31.06,39,0,17
4,5,11,2011,18,2,0,1,1,25.42,31.06,50,19.9995,4,5,11,2011,17,2,0,1,1,26.24,31.06,47,7.0015,40
4,5,11,2011,19,2,0,1,1,22.96,26.515,52,8.9981,4,5,11,2011,18,2,0,1,1,25.42,31.06,50,19.9995,60
4,5,11,2011,20,2,0,1,1,22.14,25.76,64,8.9981,4,5,11,2011,19,2,0,1,1,22.96,26.515,52,8.9981,28
4,5,11,2011,21,2,0,1,1,22.14,25.76,60,0,4,5,11,2011,20,2,0,1,1,22.14,25.76,64,8.9981,32
4,5,11,2011,22,2,0,1,1,20.5,24.24,72,16.9979,4,5,11,2011,21,2,0,1,1,22.14,25.76,60,0,12
4,5,11,2011,23,2,0,1,1,18.86,22.725,88,16.9979,4,5,11,2011,22,2,0,1,1,20.5,24.24,72,16.9979,12
5,5,12,2011,0,2,0,1,2,18.86,22.725,88,15.0013,4,5,11,2011,23,2,0,1,1,18.86,22.725,88,16.9979,5
5,5,12,2011,1,2,0,1,1,18.86,22.725,88,15.0013,5,5,12,2011,0,2,0,1,2,18.86,22.725,88,15.0013,1
5,5,12,2011,2,2,0,1,1,18.04,21.97,94,12.998,5,5,12,2011,1,2,0,1,1,18.86,22.725,88,15.0013,1
5,5,12,2011,3,2,0,1,1,18.04,21.97,88,8.9981,5,5,12,2011,2,2,0,1,1,18.04,21.97,94,12.998,0
5,5,12,2011,4,2,0,1,1,17.22,21.21,94,0,5,5,12,2011,3,2,0,1,1,18.04,21.97,88,8.9981,1
5,5,12,2011,5,2,0,1,1,17.22,21.21,94,8.9981,5,5,12,2011,4,2,0,1,1,17.22,21.21,94,0,2
5,5,12,2011,6,2,0,1,1,18.04,21.97,88,0,5,5,12,2011,5,2,0,1,1,17.22,21.21,94,8.9981,9
5,5,12,2011,7,2,0,1,1,18.86,22.725,88,8.9981,5,5,12,2011,6,2,0,1,1,18.04,21.97,88,0,14
5,5,12,2011,8,2,0,1,1,19.68,23.485,82,12.998,5,5,12,2011,7,2,0,1,1,18.86,22.725,88,8.9981,27
5,5,12,2011,9,2,0,1,2,20.5,24.24,77,19.0012,5,5,12,2011,8,2,0,1,1,19.68,23.485,82,12.998,21
5,5,12,2011,10,2,0,1,2,22.14,25.76,68,15.0013,5,5,12,2011,9,2,0,1,2,20.5,24.24,77,19.0012,28
5,5,12,2011,11,2,0,1,1,23.78,27.275,60,15.0013,5,5,12,2011,10,2,0,1,2,22.14,25.76,68,15.0013,43
5,5,12,2011,12,2,0,1,1,23.78,27.275,60,15.0013,5,5,12,2011,11,2,0,1,1,23.78,27.275,60,15.0013,43
5,5,12,2011,13,2,0,1,2,25.42,31.06,57,19.9995,5,5,12,2011,12,2,0,1,1,23.78,27.275,60,15.0013,48
5,5,12,2011,14,2,0,1,2,25.42,30.305,61,15.0013,5,5,12,2011,13,2,0,1,2,25.42,31.06,57,19.9995,43
5,5,12,2011,15,2,0,1,2,26.24,31.06,53,16.9979,5,5,12,2011,14,2,0,1,2,25.42,30.305,61,15.0013,54
5,5,12,2011,16,2,0,1,2,26.24,31.06,57,16.9979,5,5,12,2011,15,2,0,1,2,26.24,31.06,53,16.9979,50
5,5,12,2011,17,2,0,1,2,26.24,31.06,57,12.998,5,5,12,2011,16,2,0,1,2,26.24,31.06,57,16.9979,54
5,5,12,2011,18,2,0,1,1,25.42,30.305,69,15.0013,5,5,12,2011,17,2,0,1,2,26.24,31.06,57,12.998,64
5,5,12,2011,19,2,0,1,2,24.6,30.305,64,12.998,5,5,12,2011,18,2,0,1,1,25.42,30.305,69,15.0013,59
5,5,12,2011,20,2,0,1,1,24.6,30.305,64,12.998,5,5,12,2011,19,2,0,1,2,24.6,30.305,64,12.998,56
5,5,12,2011,21,2,0,1,1,22.96,26.515,83,8.9981,5,5,12,2011,20,2,0,1,1,24.6,30.305,64,12.998,31
5,5,12,2011,22,2,0,1,1,22.14,25.76,83,12.998,5,5,12,2011,21,2,0,1,1,22.96,26.515,83,8.9981,25
5,5,12,2011,23,2,0,1,2,22.14,25.76,77,12.998,5,5,12,2011,22,2,0,1,1,22.14,25.76,83,12.998,16
6,5,13,2011,0,2,0,1,2,21.32,25,83,11.0014,5,5,12,2011,23,2,0,1,2,22.14,25.76,77,12.998,6
6,5,13,2011,1,2,0,1,1,21.32,25,83,11.0014,6,5,13,2011,0,2,0,1,2,21.32,25,83,11.0014,5
6,5,13,2011,2,2,0,1,2,20.5,24.24,88,8.9981,6,5,13,2011,1,2,0,1,1,21.32,25,83,11.0014,3
6,5,13,2011,3,2,0,1,2,20.5,24.24,88,8.9981,6,5,13,2011,2,2,0,1,2,20.5,24.24,88,8.9981,2
6,5,13,2011,4,2,0,1,3,20.5,24.24,88,11.0014,6,5,13,2011,3,2,0,1,2,20.5,24.24,88,8.9981,2
6,5,13,2011,5,2,0,1,2,20.5,24.24,88,12.998,6,5,13,2011,4,2,0,1,3,20.5,24.24,88,11.0014,1
6,5,13,2011,6,2,0,1,3,20.5,24.24,88,8.9981,6,5,13,2011,5,2,0,1,2,20.5,24.24,88,12.998,6
6,5,13,2011,7,2,0,1,3,20.5,24.24,88,11.0014,6,5,13,2011,6,2,0,1,3,20.5,24.24,88,8.9981,16
6,5,13,2011,8,2,0,1,2,20.5,24.24,88,12.998,6,5,13,2011,7,2,0,1,3,20.5,24.24,88,11.0014,26
6,5,13,2011,9,2,0,1,2,20.5,24.24,88,12.998,6,5,13,2011,8,2,0,1,2,20.5,24.24,88,12.998,18
6,5,13,2011,10,2,0,1,2,21.32,25,83,8.9981,6,5,13,2011,9,2,0,1,2,20.5,24.24,88,12.998,31
6,5,13,2011,11,2,0,1,2,21.32,25,83,11.0014,6,5,13,2011,10,2,0,1,2,21.32,25,83,8.9981,56
6,5,13,2011,12,2,0,1,2,21.32,25,88,12.998,6,5,13,2011,11,2,0,1,2,21.32,25,83,11.0014,53
6,5,13,2011,13,2,0,1,2,21.32,25,88,26.0027,6,5,13,2011,12,2,0,1,2,21.32,25,88,12.998,69
6,5,13,2011,14,2,0,1,2,21.32,25,87,19.0012,6,5,13,2011,13,2,0,1,2,21.32,25,88,26.0027,70
6,5,13,2011,15,2,0,1,2,21.32,25,88,11.0014,6,5,13,2011,14,2,0,1,2,21.32,25,87,19.0012,56
6,5,13,2011,16,2,0,1,2,21.32,25,88,8.9981,6,5,13,2011,15,2,0,1,2,21.32,25,88,11.0014,44
6,5,13,2011,17,2,0,1,3,21.32,25,88,11.0014,6,5,13,2011,16,2,0,1,2,21.32,25,88,8.9981,62
6,5,13,2011,18,2,0,1,3,21.32,25,88,11.0014,6,5,13,2011,17,2,0,1,3,21.32,25,88,11.0014,39
6,5,13,2011,19,2,0,1,2,21.32,25,83,12.998,6,5,13,2011,18,2,0,1,3,21.32,25,88,11.0014,25
6,5,13,2011,20,2,0,1,2,21.32,25,83,8.9981,6,5,13,2011,19,2,0,1,2,21.32,25,83,12.998,22
6,5,13,2011,21,2,0,1,2,21.32,25,84,11.0014,6,5,13,2011,20,2,0,1,2,21.32,25,83,8.9981,24
6,5,13,2011,22,2,0,1,2,21.32,25,83,15.0013,6,5,13,2011,21,2,0,1,2,21.32,25,84,11.0014,25
6,5,13,2011,23,2,0,1,3,20.5,24.24,88,11.0014,6,5,13,2011,22,2,0,1,2,21.32,25,83,15.0013,31
7,5,14,2011,0,2,0,0,2,20.5,24.24,88,8.9981,6,5,13,2011,23,2,0,1,3,20.5,24.24,88,11.0014,24
7,5,14,2011,1,2,0,0,2,20.5,24.24,88,8.9981,7,5,14,2011,0,2,0,0,2,20.5,24.24,88,8.9981,18
7,5,14,2011,2,2,0,0,2,20.5,24.24,88,8.9981,7,5,14,2011,1,2,0,0,2,20.5,24.24,88,8.9981,15
7,5,14,2011,3,2,0,0,2,20.5,24.24,88,8.9981,7,5,14,2011,2,2,0,0,2,20.5,24.24,88,8.9981,5
7,5,14,2011,4,2,0,0,2,20.5,24.24,82,11.0014,7,5,14,2011,3,2,0,0,2,20.5,24.24,88,8.9981,1
7,5,14,2011,5,2,0,0,2,20.5,24.24,82,7.0015,7,5,14,2011,4,2,0,0,2,20.5,24.24,82,11.0014,7
7,5,14,2011,6,2,0,0,2,20.5,24.24,88,7.0015,7,5,14,2011,5,2,0,0,2,20.5,24.24,82,7.0015,2
7,5,14,2011,7,2,0,0,3,19.68,23.485,100,0,7,5,14,2011,6,2,0,0,2,20.5,24.24,88,7.0015,4
7,5,14,2011,8,2,0,0,3,20.5,24.24,94,0,7,5,14,2011,7,2,0,0,3,19.68,23.485,100,0,16
7,5,14,2011,9,2,0,0,2,21.32,25,94,6.0032,7,5,14,2011,8,2,0,0,3,20.5,24.24,94,0,14
7,5,14,2011,10,2,0,0,2,21.32,25,94,11.0014,7,5,14,2011,9,2,0,0,2,21.32,25,94,6.0032,34
7,5,14,2011,11,2,0,0,2,21.32,25,94,8.9981,7,5,14,2011,10,2,0,0,2,21.32,25,94,11.0014,72
7,5,14,2011,12,2,0,0,3,21.32,25,100,6.0032,7,5,14,2011,11,2,0,0,2,21.32,25,94,8.9981,75
7,5,14,2011,13,2,0,0,3,21.32,25,100,6.0032,7,5,14,2011,12,2,0,0,3,21.32,25,100,6.0032,68
7,5,14,2011,14,2,0,0,2,22.14,25.76,94,8.9981,7,5,14,2011,13,2,0,0,3,21.32,25,100,6.0032,57
7,5,14,2011,15,2,0,0,2,22.14,25.76,94,11.0014,7,5,14,2011,14,2,0,0,2,22.14,25.76,94,8.9981,73
7,5,14,2011,16,2,0,0,2,22.14,25.76,94,12.998,7,5,14,2011,15,2,0,0,2,22.14,25.76,94,11.0014,107
7,5,14,2011,17,2,0,0,2,22.96,26.515,88,12.998,7,5,14,2011,16,2,0,0,2,22.14,25.76,94,12.998,78
7,5,14,2011,18,2,0,0,2,22.96,26.515,88,15.0013,7,5,14,2011,17,2,0,0,2,22.96,26.515,88,12.998,88
7,5,14,2011,19,2,0,0,3,22.14,25.76,94,8.9981,7,5,14,2011,18,2,0,0,2,22.96,26.515,88,15.0013,69
7,5,14,2011,20,2,0,0,3,22.14,25.76,94,8.9981,7,5,14,2011,19,2,0,0,3,22.14,25.76,94,8.9981,42
7,5,14,2011,21,2,0,0,3,22.14,25.76,94,15.0013,7,5,14,2011,20,2,0,0,3,22.14,25.76,94,8.9981,15
7,5,14,2011,22,2,0,0,3,22.14,25.76,94,11.0014,7,5,14,2011,21,2,0,0,3,22.14,25.76,94,15.0013,7
7,5,14,2011,23,2,0,0,3,21.32,25,100,12.998,7,5,14,2011,22,2,0,0,3,22.14,25.76,94,11.0014,11
1,5,15,2011,0,2,0,0,2,21.32,25,100,0,7,5,14,2011,23,2,0,0,3,21.32,25,100,12.998,5
1,5,15,2011,1,2,0,0,2,21.32,25,100,7.0015,1,5,15,2011,0,2,0,0,2,21.32,25,100,0,4
1,5,15,2011,2,2,0,0,2,21.32,25,100,8.9981,1,5,15,2011,1,2,0,0,2,21.32,25,100,7.0015,13
1,5,15,2011,3,2,0,0,2,21.32,25,100,0,1,5,15,2011,2,2,0,0,2,21.32,25,100,8.9981,11
1,5,15,2011,4,2,0,0,2,21.32,25,100,0,1,5,15,2011,3,2,0,0,2,21.32,25,100,0,5
1,5,15,2011,5,2,0,0,3,21.32,25,100,7.0015,1,5,15,2011,4,2,0,0,2,21.32,25,100,0,3
1,5,15,2011,6,2,0,0,2,21.32,25,100,8.9981,1,5,15,2011,5,2,0,0,3,21.32,25,100,7.0015,3
1,5,15,2011,7,2,0,0,2,21.32,25,100,8.9981,1,5,15,2011,6,2,0,0,2,21.32,25,100,8.9981,4
1,5,15,2011,8,2,0,0,2,22.14,25.76,94,8.9981,1,5,15,2011,7,2,0,0,2,21.32,25,100,8.9981,24
1,5,15,2011,9,2,0,0,1,23.78,27.275,83,16.9979,1,5,15,2011,8,2,0,0,2,22.14,25.76,94,8.9981,36
1,5,15,2011,10,2,0,0,1,23.78,27.275,83,15.0013,1,5,15,2011,9,2,0,0,1,23.78,27.275,83,16.9979,73
1,5,15,2011,11,2,0,0,1,24.6,28.79,78,15.0013,1,5,15,2011,10,2,0,0,1,23.78,27.275,83,15.0013,120
1,5,15,2011,12,2,0,0,1,25.42,29.545,73,19.9995,1,5,15,2011,11,2,0,0,1,24.6,28.79,78,15.0013,120
1,5,15,2011,13,2,0,0,1,25.42,29.545,73,19.0012,1,5,15,2011,12,2,0,0,1,25.42,29.545,73,19.9995,195
1,5,15,2011,14,2,0,0,1,26.24,30.305,73,12.998,1,5,15,2011,13,2,0,0,1,25.42,29.545,73,19.0012,183
1,5,15,2011,15,2,0,0,1,27.06,31.06,69,16.9979,1,5,15,2011,14,2,0,0,1,26.24,30.305,73,12.998,206
1,5,15,2011,16,2,0,0,1,26.24,30.305,69,16.9979,1,5,15,2011,15,2,0,0,1,27.06,31.06,69,16.9979,158
1,5,15,2011,17,2,0,0,3,22.96,26.515,78,23.9994,1,5,15,2011,16,2,0,0,1,26.24,30.305,69,16.9979,137
1,5,15,2011,18,2,0,0,1,22.96,26.515,78,16.9979,1,5,15,2011,17,2,0,0,3,22.96,26.515,78,23.9994,60
1,5,15,2011,19,2,0,0,1,22.96,26.515,83,7.0015,1,5,15,2011,18,2,0,0,1,22.96,26.515,78,16.9979,78
1,5,15,2011,20,2,0,0,1,22.14,25.76,88,0,1,5,15,2011,19,2,0,0,1,22.96,26.515,83,7.0015,53
1,5,15,2011,21,2,0,0,1,22.14,25.76,88,0,1,5,15,2011,20,2,0,0,1,22.14,25.76,88,0,44
1,5,15,2011,22,2,0,0,1,22.96,26.515,83,0,1,5,15,2011,21,2,0,0,1,22.14,25.76,88,0,29
1,5,15,2011,23,2,0,0,1,22.14,25.76,88,15.0013,1,5,15,2011,22,2,0,0,1,22.96,26.515,83,0,18
2,5,16,2011,0,2,0,1,1,21.32,25,94,7.0015,1,5,15,2011,23,2,0,0,1,22.14,25.76,88,15.0013,17
2,5,16,2011,1,2,0,1,1,21.32,25,94,8.9981,2,5,16,2011,0,2,0,1,1,21.32,25,94,7.0015,6
2,5,16,2011,2,2,0,1,1,20.5,24.24,100,6.0032,2,5,16,2011,1,2,0,1,1,21.32,25,94,8.9981,4
2,5,16,2011,3,2,0,1,1,20.5,24.24,94,11.0014,2,5,16,2011,2,2,0,1,1,20.5,24.24,100,6.0032,1
2,5,16,2011,4,2,0,1,1,20.5,24.24,100,8.9981,2,5,16,2011,3,2,0,1,1,20.5,24.24,94,11.0014,1
2,5,16,2011,5,2,0,1,1,20.5,24.24,93,12.998,2,5,16,2011,4,2,0,1,1,20.5,24.24,100,8.9981,1
2,5,16,2011,6,2,0,1,1,21.32,25,88,11.0014,2,5,16,2011,5,2,0,1,1,20.5,24.24,93,12.998,11
2,5,16,2011,7,2,0,1,1,21.32,25,83,19.0012,2,5,16,2011,6,2,0,1,1,21.32,25,88,11.0014,27
2,5,16,2011,8,2,0,1,1,22.96,26.515,73,19.9995,2,5,16,2011,7,2,0,1,1,21.32,25,83,19.0012,28
2,5,16,2011,9,2,0,1,1,24.6,29.545,69,12.998,2,5,16,2011,8,2,0,1,1,22.96,26.515,73,19.9995,38
2,5,16,2011,10,2,0,1,1,25.42,30.305,65,6.0032,2,5,16,2011,9,2,0,1,1,24.6,29.545,69,12.998,37
2,5,16,2011,11,2,0,1,1,26.24,31.06,57,0,2,5,16,2011,10,2,0,1,1,25.42,30.305,65,6.0032,56
2,5,16,2011,12,2,0,1,1,27.06,31.06,54,6.0032,2,5,16,2011,11,2,0,1,1,26.24,31.06,57,0,72
2,5,16,2011,13,2,0,1,1,27.88,31.82,51,0,2,5,16,2011,12,2,0,1,1,27.06,31.06,54,6.0032,61
2,5,16,2011,14,2,0,1,1,27.88,31.82,51,0,2,5,16,2011,13,2,0,1,1,27.88,31.82,51,0,76
2,5,16,2011,15,2,0,1,1,29.52,33.335,51,0,2,5,16,2011,14,2,0,1,1,27.88,31.82,51,0,55
2,5,16,2011,16,2,0,1,3,24.6,28.79,78,16.9979,2,5,16,2011,15,2,0,1,1,29.52,33.335,51,0,45
2,5,16,2011,17,2,0,1,1,23.78,27.275,88,15.0013,2,5,16,2011,16,2,0,1,3,24.6,28.79,78,16.9979,47
2,5,16,2011,18,2,0,1,3,23.78,27.275,83,12.998,2,5,16,2011,17,2,0,1,1,23.78,27.275,88,15.0013,55
2,5,16,2011,19,2,0,1,1,23.78,27.275,83,16.9979,2,5,16,2011,18,2,0,1,3,23.78,27.275,83,12.998,36
2,5,16,2011,20,2,0,1,1,23.78,27.275,83,0,2,5,16,2011,19,2,0,1,1,23.78,27.275,83,16.9979,31
2,5,16,2011,21,2,0,1,1,23.78,27.275,83,0,2,5,16,2011,20,2,0,1,1,23.78,27.275,83,0,28
2,5,16,2011,22,2,0,1,1,22.96,26.515,88,6.0032,2,5,16,2011,21,2,0,1,1,23.78,27.275,83,0,22
2,5,16,2011,23,2,0,1,1,22.96,26.515,88,6.0032,2,5,16,2011,22,2,0,1,1,22.96,26.515,88,6.0032,18
3,5,17,2011,0,2,0,1,2,22.96,26.515,88,0,2,5,16,2011,23,2,0,1,1,22.96,26.515,88,6.0032,13
3,5,17,2011,1,2,0,1,3,22.96,26.515,88,0,3,5,17,2011,0,2,0,1,2,22.96,26.515,88,0,7
3,5,17,2011,2,2,0,1,3,22.96,26.515,88,0,3,5,17,2011,1,2,0,1,3,22.96,26.515,88,0,4
3,5,17,2011,3,2,0,1,3,22.14,25.76,94,16.9979,3,5,17,2011,2,2,0,1,3,22.96,26.515,88,0,1
3,5,17,2011,4,2,0,1,3,22.14,25.76,94,16.9979,3,5,17,2011,3,2,0,1,3,22.14,25.76,94,16.9979,2
3,5,17,2011,5,2,0,1,3,21.32,25,94,16.9979,3,5,17,2011,4,2,0,1,3,22.14,25.76,94,16.9979,0
3,5,17,2011,6,2,0,1,3,21.32,25,94,16.9979,3,5,17,2011,5,2,0,1,3,21.32,25,94,16.9979,0
3,5,17,2011,7,2,0,1,2,21.32,25,94,16.9979,3,5,17,2011,6,2,0,1,3,21.32,25,94,16.9979,13
3,5,17,2011,8,2,0,1,2,21.32,25,94,19.9995,3,5,17,2011,7,2,0,1,2,21.32,25,94,16.9979,22
3,5,17,2011,9,2,0,1,2,22.14,25.76,88,16.9979,3,5,17,2011,8,2,0,1,2,21.32,25,94,19.9995,17
3,5,17,2011,10,2,0,1,3,22.14,25.76,88,16.9979,3,5,17,2011,9,2,0,1,2,22.14,25.76,88,16.9979,31
3,5,17,2011,11,2,0,1,2,22.96,26.515,83,27.9993,3,5,17,2011,10,2,0,1,3,22.14,25.76,88,16.9979,26
3,5,17,2011,12,2,0,1,3,22.96,26.515,83,27.9993,3,5,17,2011,11,2,0,1,2,22.96,26.515,83,27.9993,38
3,5,17,2011,13,2,0,1,2,22.96,26.515,88,22.0028,3,5,17,2011,12,2,0,1,3,22.96,26.515,83,27.9993,31
3,5,17,2011,14,2,0,1,1,25.42,29.545,73,31.0009,3,5,17,2011,13,2,0,1,2,22.96,26.515,88,22.0028,61
3,5,17,2011,15,2,0,1,1,25.42,30.305,69,30.0026,3,5,17,2011,14,2,0,1,1,25.42,29.545,73,31.0009,79
3,5,17,2011,16,2,0,1,1,25.42,30.305,61,22.0028,3,5,17,2011,15,2,0,1,1,25.42,30.305,69,30.0026,73
3,5,17,2011,17,2,0,1,1,25.42,30.305,65,27.9993,3,5,17,2011,16,2,0,1,1,25.42,30.305,61,22.0028,83
3,5,17,2011,18,2,0,1,1,24.6,29.545,69,19.9995,3,5,17,2011,17,2,0,1,1,25.42,30.305,65,27.9993,54
3,5,17,2011,19,2,0,1,1,24.6,29.545,69,16.9979,3,5,17,2011,18,2,0,1,1,24.6,29.545,69,19.9995,51
3,5,17,2011,20,2,0,1,1,23.78,27.275,83,27.9993,3,5,17,2011,19,2,0,1,1,24.6,29.545,69,16.9979,30
3,5,17,2011,21,2,0,1,1,22.14,25.76,88,16.9979,3,5,17,2011,20,2,0,1,1,23.78,27.275,83,27.9993,23
3,5,17,2011,22,2,0,1,2,22.14,25.76,88,19.0012,3,5,17,2011,21,2,0,1,1,22.14,25.76,88,16.9979,12
3,5,17,2011,23,2,0,1,2,22.14,25.76,88,16.9979,3,5,17,2011,22,2,0,1,2,22.14,25.76,88,19.0012,7
4,5,18,2011,0,2,0,1,2,22.14,25.76,88,15.0013,3,5,17,2011,23,2,0,1,2,22.14,25.76,88,16.9979,8
4,5,18,2011,1,2,0,1,2,22.14,25.76,88,16.9979,4,5,18,2011,0,2,0,1,2,22.14,25.76,88,15.0013,3
4,5,18,2011,2,2,0,1,3,21.32,25,94,15.0013,4,5,18,2011,1,2,0,1,2,22.14,25.76,88,16.9979,1
4,5,18,2011,3,2,0,1,3,21.32,25,94,19.9995,4,5,18,2011,2,2,0,1,3,21.32,25,94,15.0013,6
4,5,18,2011,4,2,0,1,3,21.32,25,94,19.9995,4,5,18,2011,3,2,0,1,3,21.32,25,94,19.9995,1
4,5,18,2011,5,2,0,1,1,21.32,25,100,15.0013,4,5,18,2011,4,2,0,1,3,21.32,25,94,19.9995,0
4,5,18,2011,6,2,0,1,1,21.32,25,100,8.9981,4,5,18,2011,5,2,0,1,1,21.32,25,100,15.0013,2
4,5,18,2011,7,2,0,1,1,22.14,25.76,88,12.998,4,5,18,2011,6,2,0,1,1,21.32,25,100,8.9981,14
4,5,18,2011,8,2,0,1,1,22.96,26.515,88,19.0012,4,5,18,2011,7,2,0,1,1,22.14,25.76,88,12.998,25
4,5,18,2011,9,2,0,1,3,22.96,26.515,83,16.9979,4,5,18,2011,8,2,0,1,1,22.96,26.515,88,19.0012,26
4,5,18,2011,10,2,0,1,3,22.14,25.76,88,19.0012,4,5,18,2011,9,2,0,1,3,22.96,26.515,83,16.9979,33
4,5,18,2011,11,2,0,1,2,22.14,25.76,94,6.0032,4,5,18,2011,10,2,0,1,3,22.14,25.76,88,19.0012,6
4,5,18,2011,12,2,0,1,1,22.96,26.515,94,19.9995,4,5,18,2011,11,2,0,1,2,22.14,25.76,94,6.0032,12
4,5,18,2011,13,2,0,1,2,22.96,26.515,83,22.0028,4,5,18,2011,12,2,0,1,1,22.96,26.515,94,19.9995,30
4,5,18,2011,14,2,0,1,2,23.78,27.275,78,19.0012,4,5,18,2011,13,2,0,1,2,22.96,26.515,83,22.0028,44
4,5,18,2011,15,2,0,1,1,24.6,28.79,78,16.9979,4,5,18,2011,14,2,0,1,2,23.78,27.275,78,19.0012,34
4,5,18,2011,16,2,0,1,1,24.6,29.545,73,12.998,4,5,18,2011,15,2,0,1,1,24.6,28.79,78,16.9979,53
4,5,18,2011,17,2,0,1,1,24.6,29.545,69,8.9981,4,5,18,2011,16,2,0,1,1,24.6,29.545,73,12.998,78
4,5,18,2011,18,2,0,1,1,24.6,29.545,73,15.0013,4,5,18,2011,17,2,0,1,1,24.6,29.545,69,8.9981,58
4,5,18,2011,19,2,0,1,3,22.96,26.515,88,8.9981,4,5,18,2011,18,2,0,1,1,24.6,29.545,73,15.0013,43
4,5,18,2011,20,2,0,1,3,22.96,26.515,88,8.9981,4,5,18,2011,19,2,0,1,3,22.96,26.515,88,8.9981,24
4,5,18,2011,21,2,0,1,1,21.32,25,88,0,4,5,18,2011,20,2,0,1,3,22.96,26.515,88,8.9981,11
4,5,18,2011,22,2,0,1,1,21.32,25,83,0,4,5,18,2011,21,2,0,1,1,21.32,25,88,0,14
4,5,18,2011,23,2,0,1,1,21.32,25,94,6.0032,4,5,18,2011,22,2,0,1,1,21.32,25,83,0,10
5,5,19,2011,0,2,0,1,1,21.32,25,94,7.0015,4,5,18,2011,23,2,0,1,1,21.32,25,94,6.0032,6
