@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_hour_weekday integer
@attribute prev_hour_month integer
@attribute prev_hour_day integer
@attribute prev_hour_year integer
@attribute prev_hour_hour integer
@attribute prev_hour_season {1, 2, 3, 4}
@attribute prev_hour_holiday {0, 1}
@attribute prev_hour_workingday {0, 1}
@attribute prev_hour_weather {1, 2, 3, 4}
@attribute prev_hour_temp real
@attribute prev_hour_atemp real
@attribute prev_hour_humidity real
@attribute prev_hour_windspeed real
@attribute count numeric

@data
2,7,11,2011,8,3,0,1,1,30.34,34.85,66,19.0012,2,7,11,2011,7,3,0,1,1,28.7,33.335,74,16.9979,385
2,7,11,2011,9,3,0,1,1,31.98,37.12,59,19.9995,2,7,11,2011,8,3,0,1,1,30.34,34.85,66,19.0012,167
2,7,11,2011,10,3,0,1,1,32.8,37.88,55,23.9994,2,7,11,2011,9,3,0,1,1,31.98,37.12,59,19.9995,73
2,7,11,2011,11,3,0,1,1,33.62,39.395,56,19.9995,2,7,11,2011,10,3,0,1,1,32.8,37.88,55,23.9994,89
2,7,11,2011,12,3,0,1,1,34.44,40.15,53,19.0012,2,7,11,2011,11,3,0,1,1,33.62,39.395,56,19.9995,108
2,7,11,2011,13,3,0,1,1,35.26,40.91,50,16.9979,2,7,11,2011,12,3,0,1,1,34.44,40.15,53,19.0012,119
2,7,11,2011,14,3,0,1,1,35.26,41.665,53,19.0012,2,7,11,2011,13,3,0,1,1,35.26,40.91,50,16.9979,94
2,7,11,2011,15,3,0,1,1,35.26,42.425,56,27.9993,2,7,11,2011,14,3,0,1,1,35.26,41.665,53,19.0012,108
2,7,11,2011,16,3,0,1,1,35.26,42.425,56,26.0027,2,7,11,2011,15,3,0,1,1,35.26,42.425,56,27.9993,182
2,7,11,2011,17,3,0,1,1,35.26,42.425,56,27.9993,2,7,11,2011,16,3,0,1,1,35.26,42.425,56,26.0027,455
2,7,11,2011,18,3,0,1,1,35.26,41.665,53,26.0027,2,7,11,2011,17,3,0,1,1,35.26,42.425,56,27.9993,415
2,7,11,2011,19,3,0,1,1,34.44,41.665,59,22.0028,2,7,11,2011,18,3,0,1,1,35.26,41.665,53,26.0027,293
2,7,11,2011,20,3,0,1,1,29.52,34.85,74,27.9993,2,7,11,2011,19,3,0,1,1,34.44,41.665,59,22.0028,194
2,7,11,2011,21,3,0,1,1,28.7,33.335,79,27.9993,2,7,11,2011,20,3,0,1,1,29.52,34.85,74,27.9993,109
2,7,11,2011,22,3,0,1,1,29.52,34.85,74,8.9981,2,7,11,2011,21,3,0,1,1,28.7,33.335,79,27.9993,70
2,7,11,2011,23,3,0,1,1,28.7,33.335,79,8.9981,2,7,11,2011,22,3,0,1,1,29.52,34.85,74,8.9981,44
3,7,12,2011,0,3,0,1,1,28.7,33.335,79,8.9981,2,7,11,2011,23,3,0,1,1,28.7,33.335,79,8.9981,19
3,7,12,2011,1,3,0,1,1,28.7,33.335,79,6.0032,3,7,12,2011,0,3,0,1,1,28.7,33.335,79,8.9981,8
3,7,12,2011,2,3,0,1,1,28.7,33.335,79,7.0015,3,7,12,2011,1,3,0,1,1,28.7,33.335,79,6.0032,7
3,7,12,2011,3,3,0,1,2,28.7,33.335,79,0,3,7,12,2011,2,3,0,1,1,28.7,33.335,79,7.0015,6
3,7,12,2011,4,3,0,1,1,28.7,33.335,79,11.0014,3,7,12,2011,3,3,0,1,2,28.7,33.335,79,0,6
3,7,12,2011,5,3,0,1,1,28.7,33.335,79,6.0032,3,7,12,2011,4,3,0,1,1,28.7,33.335,79,11.0014,21
3,7,12,2011,6,3,0,1,1,30.34,34.09,58,15.0013,3,7,12,2011,5,3,0,1,1,28.7,33.335,79,6.0032,102
3,7,12,2011,7,3,0,1,1,31.16,34.85,55,12.998,3,7,12,2011,6,3,0,1,1,30.34,34.09,58,15.0013,301
3,7,12,2011,8,3,0,1,1,31.16,35.605,58,15.0013,3,7,12,2011,7,3,0,1,1,31.16,34.85,55,12.998,382
3,7,12,2011,9,3,0,1,1,31.98,36.365,55,32.9975,3,7,12,2011,8,3,0,1,1,31.16,35.605,58,15.0013,149
3,7,12,2011,10,3,0,1,1,33.62,38.635,52,11.0014,3,7,12,2011,9,3,0,1,1,31.98,36.365,55,32.9975,85
3,7,12,2011,11,3,0,1,1,33.62,38.635,52,11.0014,3,7,12,2011,10,3,0,1,1,33.62,38.635,52,11.0014,86
3,7,12,2011,12,3,0,1,1,35.26,39.395,44,19.9995,3,7,12,2011,11,3,0,1,1,33.62,38.635,52,11.0014,125
3,7,12,2011,13,3,0,1,1,35.26,40.15,47,15.0013,3,7,12,2011,12,3,0,1,1,35.26,39.395,44,19.9995,104
3,7,12,2011,14,3,0,1,1,36.9,42.425,42,19.9995,3,7,12,2011,13,3,0,1,1,35.26,40.15,47,15.0013,91
3,7,12,2011,15,3,0,1,1,36.9,42.425,42,23.9994,3,7,12,2011,14,3,0,1,1,36.9,42.425,42,19.9995,111
3,7,12,2011,16,3,0,1,1,35.26,39.395,44,19.0012,3,7,12,2011,15,3,0,1,1,36.9,42.425,42,23.9994,177
3,7,12,2011,17,3,0,1,1,36.08,40.91,44,19.0012,3,7,12,2011,16,3,0,1,1,35.26,39.395,44,19.0012,380
3,7,12,2011,18,3,0,1,1,35.26,40.15,47,19.9995,3,7,12,2011,17,3,0,1,1,36.08,40.91,44,19.0012,472
3,7,12,2011,19,3,0,1,1,34.44,37.88,44,19.0012,3,7,12,2011,18,3,0,1,1,35.26,40.15,47,19.9995,295
3,7,12,2011,20,3,0,1,1,33.62,37.12,43,12.998,3,7,12,2011,19,3,0,1,1,34.44,37.88,44,19.0012,251
3,7,12,2011,21,3,0,1,1,33.62,37.12,43,7.0015,3,7,12,2011,20,3,0,1,1,33.62,37.12,43,12.998,209
3,7,12,2011,22,3,0,1,1,32.8,36.365,46,8.9981,3,7,12,2011,21,3,0,1,1,33.62,37.12,43,7.0015,150
3,7,12,2011,23,3,0,1,1,31.98,35.605,52,0,3,7,12,2011,22,3,0,1,1,32.8,36.365,46,8.9981,59
4,7,13,2011,0,3,0,1,1,31.16,35.605,62,0,3,7,12,2011,23,3,0,1,1,31.98,35.605,52,0,37
4,7,13,2011,1,3,0,1,1,31.16,34.85,55,0,4,7,13,2011,0,3,0,1,1,31.16,35.605,62,0,11
4,7,13,2011,2,3,0,1,1,31.16,34.85,55,0,4,7,13,2011,1,3,0,1,1,31.16,34.85,55,0,3
4,7,13,2011,3,3,0,1,1,30.34,34.09,58,12.998,4,7,13,2011,2,3,0,1,1,31.16,34.85,55,0,4
4,7,13,2011,4,3,0,1,1,30.34,34.09,58,16.9979,4,7,13,2011,3,3,0,1,1,30.34,34.09,58,12.998,5
4,7,13,2011,5,3,0,1,1,30.34,34.09,58,12.998,4,7,13,2011,4,3,0,1,1,30.34,34.09,58,16.9979,22
4,7,13,2011,6,3,0,1,1,30.34,34.09,58,11.0014,4,7,13,2011,5,3,0,1,1,30.34,34.09,58,12.998,103
4,7,13,2011,7,3,0,1,1,31.16,34.85,55,16.9979,4,7,13,2011,6,3,0,1,1,30.34,34.09,58,11.0014,281
4,7,13,2011,8,3,0,1,1,32.8,37.12,49,16.9979,4,7,13,2011,7,3,0,1,1,31.16,34.85,55,16.9979,418
4,7,13,2011,9,3,0,1,1,33.62,37.12,41,12.998,4,7,13,2011,8,3,0,1,1,32.8,37.12,49,16.9979,163
4,7,13,2011,10,3,0,1,1,33.62,37.88,46,12.998,4,7,13,2011,9,3,0,1,1,33.62,37.12,41,12.998,80
4,7,13,2011,11,3,0,1,1,34.44,37.12,39,11.0014,4,7,13,2011,10,3,0,1,1,33.62,37.88,46,12.998,110
4,7,13,2011,12,3,0,1,1,34.44,37.88,41,19.0012,4,7,13,2011,11,3,0,1,1,34.44,37.12,39,11.0014,134
4,7,13,2011,13,3,0,1,3,33.62,37.88,46,8.9981,4,7,13,2011,12,3,0,1,1,34.44,37.88,41,19.0012,119
4,7,13,2011,14,3,0,1,3,33.62,37.88,46,8.9981,4,7,13,2011,13,3,0,1,3,33.62,37.88,46,8.9981,89
4,7,13,2011,15,3,0,1,3,26.24,28.03,94,8.9981,4,7,13,2011,14,3,0,1,3,33.62,37.88,46,8.9981,33
4,7,13,2011,16,3,0,1,2,27.06,29.545,89,0,4,7,13,2011,15,3,0,1,3,26.24,28.03,94,8.9981,118
4,7,13,2011,17,3,0,1,1,28.7,33.335,79,0,4,7,13,2011,16,3,0,1,2,27.06,29.545,89,0,418
4,7,13,2011,18,3,0,1,1,29.52,34.85,79,8.9981,4,7,13,2011,17,3,0,1,1,28.7,33.335,79,0,412
4,7,13,2011,19,3,0,1,1,28.7,33.335,79,7.0015,4,7,13,2011,18,3,0,1,1,29.52,34.85,79,8.9981,340
4,7,13,2011,20,3,0,1,1,28.7,33.335,84,11.0014,4,7,13,2011,19,3,0,1,1,28.7,33.335,79,7.0015,281
4,7,13,2011,21,3,0,1,1,28.7,33.335,79,7.0015,4,7,13,2011,20,3,0,1,1,28.7,33.335,84,11.0014,194
4,7,13,2011,22,3,0,1,1,27.88,31.82,83,12.998,4,7,13,2011,21,3,0,1,1,28.7,33.335,79,7.0015,136
4,7,13,2011,23,3,0,1,1,27.06,30.305,83,16.9979,4,7,13,2011,22,3,0,1,1,27.88,31.82,83,12.998,83
5,7,14,2011,0,3,0,1,1,27.06,31.06,69,19.9995,4,7,13,2011,23,3,0,1,1,27.06,30.305,83,16.9979,32
5,7,14,2011,1,3,0,1,1,27.06,31.06,61,16.9979,5,7,14,2011,0,3,0,1,1,27.06,31.06,69,19.9995,21
5,7,14,2011,2,3,0,1,1,26.24,31.06,57,19.9995,5,7,14,2011,1,3,0,1,1,27.06,31.06,61,16.9979,7
5,7,14,2011,3,3,0,1,1,25.42,31.06,57,19.9995,5,7,14,2011,2,3,0,1,1,26.24,31.06,57,19.9995,5
5,7,14,2011,4,3,0,1,1,25.42,31.06,53,16.9979,5,7,14,2011,3,3,0,1,1,25.42,31.06,57,19.9995,6
5,7,14,2011,5,3,0,1,1,24.6,31.06,56,15.0013,5,7,14,2011,4,3,0,1,1,25.42,31.06,53,16.9979,22
5,7,14,2011,6,3,0,1,1,24.6,30.305,60,15.0013,5,7,14,2011,5,3,0,1,1,24.6,31.06,56,15.0013,116
5,7,14,2011,7,3,0,1,1,25.42,31.06,53,16.9979,5,7,14,2011,6,3,0,1,1,24.6,30.305,60,15.0013,311
5,7,14,2011,8,3,0,1,1,26.24,31.06,50,23.9994,5,7,14,2011,7,3,0,1,1,25.42,31.06,53,16.9979,433
5,7,14,2011,9,3,0,1,1,27.88,31.82,47,19.0012,5,7,14,2011,8,3,0,1,1,26.24,31.06,50,23.9994,195
5,7,14,2011,10,3,0,1,1,28.7,31.82,42,16.9979,5,7,14,2011,9,3,0,1,1,27.88,31.82,47,19.0012,95
5,7,14,2011,11,3,0,1,1,29.52,32.575,37,15.0013,5,7,14,2011,10,3,0,1,1,28.7,31.82,42,16.9979,110
5,7,14,2011,12,3,0,1,1,30.34,32.575,35,16.9979,5,7,14,2011,11,3,0,1,1,29.52,32.575,37,15.0013,172
5,7,14,2011,13,3,0,1,1,31.16,33.335,33,22.0028,5,7,14,2011,12,3,0,1,1,30.34,32.575,35,16.9979,138
5,7,14,2011,14,3,0,1,1,30.34,32.575,35,19.0012,5,7,14,2011,13,3,0,1,1,31.16,33.335,33,22.0028,129
5,7,14,2011,15,3,0,1,1,31.16,33.335,33,19.9995,5,7,14,2011,14,3,0,1,1,30.34,32.575,35,19.0012,138
5,7,14,2011,16,3,0,1,1,31.16,33.335,33,8.9981,5,7,14,2011,15,3,0,1,1,31.16,33.335,33,19.9995,231
5,7,14,2011,17,3,0,1,1,30.34,32.575,37,8.9981,5,7,14,2011,16,3,0,1,1,31.16,33.335,33,8.9981,517
5,7,14,2011,18,3,0,1,1,29.52,32.575,42,12.998,5,7,14,2011,17,3,0,1,1,30.34,32.575,37,8.9981,484
5,7,14,2011,19,3,0,1,1,29.52,32.575,39,15.0013,5,7,14,2011,18,3,0,1,1,29.52,32.575,42,12.998,333
5,7,14,2011,20,3,0,1,1,28.7,31.82,42,15.0013,5,7,14,2011,19,3,0,1,1,29.52,32.575,39,15.0013,267
5,7,14,2011,21,3,0,1,1,27.06,31.06,50,8.9981,5,7,14,2011,20,3,0,1,1,28.7,31.82,42,15.0013,203
5,7,14,2011,22,3,0,1,1,26.24,31.06,57,6.0032,5,7,14,2011,21,3,0,1,1,27.06,31.06,50,8.9981,134
5,7,14,2011,23,3,0,1,1,26.24,30.305,65,16.9979,5,7,14,2011,22,3,0,1,1,26.24,31.06,57,6.0032,97
6,7,15,2011,0,3,0,1,1,25.42,29.545,73,15.0013,5,7,14,2011,23,3,0,1,1,26.24,30.305,65,16.9979,57
6,7,15,2011,1,3,0,1,1,25.42,29.545,73,12.998,6,7,15,2011,0,3,0,1,1,25.42,29.545,73,15.0013,13
6,7,15,2011,2,3,0,1,1,24.6,28.79,78,11.0014,6,7,15,2011,1,3,0,1,1,25.42,29.545,73,12.998,22
6,7,15,2011,3,3,0,1,1,24.6,29.545,73,12.998,6,7,15,2011,2,3,0,1,1,24.6,28.79,78,11.0014,6
6,7,15,2011,4,3,0,1,1,24.6,29.545,73,11.0014,6,7,15,2011,3,3,0,1,1,24.6,29.545,73,12.998,8
6,7,15,2011,5,3,0,1,1,24.6,29.545,73,8.9981,6,7,15,2011,4,3,0,1,1,24.6,29.545,73,11.0014,16
6,7,15,2011,6,3,0,1,2,24.6,29.545,73,7.0015,6,7,15,2011,5,3,0,1,1,24.6,29.545,73,8.9981,108
6,7,15,2011,7,3,0,1,1,26.24,30.305,65,7.0015,6,7,15,2011,6,3,0,1,2,24.6,29.545,73,7.0015,257
6,7,15,2011,8,3,0,1,1,26.24,30.305,65,16.9979,6,7,15,2011,7,3,0,1,1,26.24,30.305,65,7.0015,514
6,7,15,2011,9,3,0,1,1,27.88,31.82,54,12.998,6,7,15,2011,8,3,0,1,1,26.24,30.305,65,16.9979,176
6,7,15,2011,10,3,0,1,2,27.06,31.06,61,11.0014,6,7,15,2011,9,3,0,1,1,27.88,31.82,54,12.998,107
6,7,15,2011,11,3,0,1,1,28.7,32.575,54,8.9981,6,7,15,2011,10,3,0,1,2,27.06,31.06,61,11.0014,137
6,7,15,2011,12,3,0,1,1,28.7,32.575,48,12.998,6,7,15,2011,11,3,0,1,1,28.7,32.575,54,8.9981,177
6,7,15,2011,13,3,0,1,1,28.7,32.575,54,12.998,6,7,15,2011,12,3,0,1,1,28.7,32.575,48,12.998,162
6,7,15,2011,14,3,0,1,1,28.7,32.575,51,12.998,6,7,15,2011,13,3,0,1,1,28.7,32.575,54,12.998,160
6,7,15,2011,15,3,0,1,1,29.52,32.575,45,11.0014,6,7,15,2011,14,3,0,1,1,28.7,32.575,51,12.998,163
6,7,15,2011,16,3,0,1,1,29.52,33.335,51,12.998,6,7,15,2011,15,3,0,1,1,29.52,32.575,45,11.0014,265
6,7,15,2011,17,3,0,1,1,30.34,33.335,42,16.9979,6,7,15,2011,16,3,0,1,1,29.52,33.335,51,12.998,483
6,7,15,2011,18,3,0,1,1,29.52,32.575,45,15.0013,6,7,15,2011,17,3,0,1,1,30.34,33.335,42,16.9979,394
6,7,15,2011,19,3,0,1,1,28.7,31.82,45,15.0013,6,7,15,2011,18,3,0,1,1,29.52,32.575,45,15.0013,280
6,7,15,2011,20,3,0,1,1,28.7,32.575,51,15.0013,6,7,15,2011,19,3,0,1,1,28.7,31.82,45,15.0013,251
6,7,15,2011,21,3,0,1,1,27.06,31.06,54,7.0015,6,7,15,2011,20,3,0,1,1,28.7,32.575,51,15.0013,186
6,7,15,2011,22,3,0,1,1,27.06,31.06,57,15.0013,6,7,15,2011,21,3,0,1,1,27.06,31.06,54,7.0015,152
6,7,15,2011,23,3,0,1,1,26.24,31.06,61,11.0014,6,7,15,2011,22,3,0,1,1,27.06,31.06,57,15.0013,126
7,7,16,2011,0,3,0,0,1,25.42,30.305,65,12.998,6,7,15,2011,23,3,0,1,1,26.24,31.06,61,11.0014,68
7,7,16,2011,1,3,0,0,1,24.6,29.545,69,7.0015,7,7,16,2011,0,3,0,0,1,25.42,30.305,65,12.998,51
7,7,16,2011,2,3,0,0,1,24.6,29.545,73,8.9981,7,7,16,2011,1,3,0,0,1,24.6,29.545,69,7.0015,48
7,7,16,2011,3,3,0,0,1,24.6,28.79,78,8.9981,7,7,16,2011,2,3,0,0,1,24.6,29.545,73,8.9981,20
7,7,16,2011,4,3,0,0,1,24.6,29.545,73,6.0032,7,7,16,2011,3,3,0,0,1,24.6,28.79,78,8.9981,7
7,7,16,2011,5,3,0,0,1,23.78,27.275,78,6.0032,7,7,16,2011,4,3,0,0,1,24.6,29.545,73,6.0032,6
7,7,16,2011,6,3,0,0,1,24.6,28.79,78,11.0014,7,7,16,2011,5,3,0,0,1,23.78,27.275,78,6.0032,21
7,7,16,2011,7,3,0,0,1,25.42,29.545,73,8.9981,7,7,16,2011,6,3,0,0,1,24.6,28.79,78,11.0014,38
7,7,16,2011,8,3,0,0,1,27.06,31.06,65,11.0014,7,7,16,2011,7,3,0,0,1,25.42,29.545,73,8.9981,90
7,7,16,2011,9,3,0,0,1,28.7,32.575,54,15.0013,7,7,16,2011,8,3,0,0,1,27.06,31.06,65,11.0014,150
7,7,16,2011,10,3,0,0,1,29.52,33.335,54,12.998,7,7,16,2011,9,3,0,0,1,28.7,32.575,54,15.0013,208
7,7,16,2011,11,3,0,0,1,30.34,33.335,48,15.0013,7,7,16,2011,10,3,0,0,1,29.52,33.335,54,12.998,225
7,7,16,2011,12,3,0,0,1,31.16,34.09,43,19.0012,7,7,16,2011,11,3,0,0,1,30.34,33.335,48,15.0013,276
7,7,16,2011,13,3,0,0,1,31.16,34.09,45,19.9995,7,7,16,2011,12,3,0,0,1,31.16,34.09,43,19.0012,276
7,7,16,2011,14,3,0,0,1,30.34,33.335,45,19.9995,7,7,16,2011,13,3,0,0,1,31.16,34.09,45,19.9995,232
7,7,16,2011,15,3,0,0,1,31.16,34.09,45,22.0028,7,7,16,2011,14,3,0,0,1,30.34,33.335,45,19.9995,223
7,7,16,2011,16,3,0,0,1,31.16,34.09,45,19.0012,7,7,16,2011,15,3,0,0,1,31.16,34.09,45,22.0028,242
7,7,16,2011,17,3,0,0,1,31.16,34.09,45,15.0013,7,7,16,2011,16,3,0,0,1,31.16,34.09,45,19.0012,241
7,7,16,2011,18,3,0,0,1,31.16,34.09,45,19.0012,7,7,16,2011,17,3,0,0,1,31.16,34.09,45,15.0013,243
7,7,16,2011,19,3,0,0,1,30.34,34.09,48,12.998,7,7,16,2011,18,3,0,0,1,31.16,34.09,45,19.0012,242
7,7,16,2011,20,3,0,0,1,29.52,33.335,51,15.0013,7,7,16,2011,19,3,0,0,1,30.34,34.09,48,12.998,188
7,7,16,2011,21,3,0,0,1,28.7,32.575,58,15.0013,7,7,16,2011,20,3,0,0,1,29.52,33.335,51,15.0013,167
7,7,16,2011,22,3,0,0,1,28.7,32.575,65,19.0012,7,7,16,2011,21,3,0,0,1,28.7,32.575,58,15.0013,136
7,7,16,2011,23,3,0,0,1,27.88,31.82,61,15.0013,7,7,16,2011,22,3,0,0,1,28.7,32.575,65,19.0012,107
1,7,17,2011,0,3,0,0,1,27.06,31.06,65,15.0013,7,7,16,2011,23,3,0,0,1,27.88,31.82,61,15.0013,91
1,7,17,2011,1,3,0,0,1,26.24,30.305,69,12.998,1,7,17,2011,0,3,0,0,1,27.06,31.06,65,15.0013,86
1,7,17,2011,2,3,0,0,1,26.24,30.305,69,15.0013,1,7,17,2011,1,3,0,0,1,26.24,30.305,69,12.998,66
1,7,17,2011,3,3,0,0,1,26.24,30.305,69,15.0013,1,7,17,2011,2,3,0,0,1,26.24,30.305,69,15.0013,26
1,7,17,2011,4,3,0,0,1,25.42,29.545,73,11.0014,1,7,17,2011,3,3,0,0,1,26.24,30.305,69,15.0013,6
1,7,17,2011,5,3,0,0,1,26.24,30.305,69,15.0013,1,7,17,2011,4,3,0,0,1,25.42,29.545,73,11.0014,8
1,7,17,2011,6,3,0,0,1,25.42,29.545,73,11.0014,1,7,17,2011,5,3,0,0,1,26.24,30.305,69,15.0013,11
1,7,17,2011,7,3,0,0,1,26.24,30.305,73,11.0014,1,7,17,2011,6,3,0,0,1,25.42,29.545,73,11.0014,30
1,7,17,2011,8,3,0,0,1,27.88,31.82,65,15.0013,1,7,17,2011,7,3,0,0,1,26.24,30.305,73,11.0014,73
1,7,17,2011,9,3,0,0,1,29.52,33.335,58,15.0013,1,7,17,2011,8,3,0,0,1,27.88,31.82,65,15.0013,110
1,7,17,2011,10,3,0,0,1,30.34,34.09,60,15.0013,1,7,17,2011,9,3,0,0,1,29.52,33.335,58,15.0013,177
1,7,17,2011,11,3,0,0,1,31.16,34.85,55,19.0012,1,7,17,2011,10,3,0,0,1,30.34,34.09,60,15.0013,244
1,7,17,2011,12,3,0,0,1,31.16,34.85,55,19.0012,1,7,17,2011,11,3,0,0,1,31.16,34.85,55,19.0012,243
1,7,17,2011,13,3,0,0,1,32.8,37.12,49,19.9995,1,7,17,2011,12,3,0,0,1,31.16,34.85,55,19.0012,272
1,7,17,2011,14,3,0,0,1,32.8,37.12,49,23.9994,1,7,17,2011,13,3,0,0,1,32.8,37.12,49,19.9995,262
1,7,17,2011,15,3,0,0,1,33.62,37.12,43,19.9995,1,7,17,2011,14,3,0,0,1,32.8,37.12,49,23.9994,195
1,7,17,2011,16,3,0,0,1,32.8,36.365,46,19.9995,1,7,17,2011,15,3,0,0,1,33.62,37.12,43,19.9995,188
1,7,17,2011,17,3,0,0,1,32.8,37.12,49,26.0027,1,7,17,2011,16,3,0,0,1,32.8,36.365,46,19.9995,236
1,7,17,2011,18,3,0,0,1,32.8,36.365,46,19.9995,1,7,17,2011,17,3,0,0,1,32.8,37.12,49,26.0027,243
1,7,17,2011,19,3,0,0,1,31.16,34.85,55,19.0012,1,7,17,2011,18,3,0,0,1,32.8,36.365,46,19.9995,234
1,7,17,2011,20,3,0,0,1,31.16,35.605,58,16.9979,1,7,17,2011,19,3,0,0,1,31.16,34.85,55,19.0012,177
1,7,17,2011,21,3,0,0,1,30.34,34.09,62,15.0013,1,7,17,2011,20,3,0,0,1,31.16,35.605,58,16.9979,148
1,7,17,2011,22,3,0,0,1,29.52,34.09,66,15.0013,1,7,17,2011,21,3,0,0,1,30.34,34.09,62,15.0013,116
1,7,17,2011,23,3,0,0,1,28.7,33.335,74,8.9981,1,7,17,2011,22,3,0,0,1,29.52,34.09,66,15.0013,54
2,7,18,2011,0,3,0,1,1,28.7,33.335,74,8.9981,1,7,17,2011,23,3,0,0,1,28.7,33.335,74,8.9981,30
2,7,18,2011,1,3,0,1,1,28.7,33.335,74,15.0013,2,7,18,2011,0,3,0,1,1,28.7,33.335,74,8.9981,8
2,7,18,2011,2,3,0,1,1,27.06,30.305,83,15.0013,2,7,18,2011,1,3,0,1,1,28.7,33.335,74,15.0013,8
2,7,18,2011,3,3,0,1,1,27.06,30.305,78,12.998,2,7,18,2011,2,3,0,1,1,27.06,30.305,83,15.0013,4
2,7,18,2011,4,3,0,1,1,26.24,29.545,78,11.0014,2,7,18,2011,3,3,0,1,1,27.06,30.305,78,12.998,3
2,7,18,2011,5,3,0,1,1,26.24,29.545,78,7.0015,2,7,18,2011,4,3,0,1,1,26.24,29.545,78,11.0014,15
2,7,18,2011,6,3,0,1,1,26.24,28.79,83,7.0015,2,7,18,2011,5,3,0,1,1,26.24,29.545,78,7.0015,95
2,7,18,2011,7,3,0,1,1,27.88,31.82,74,15.0013,2,7,18,2011,6,3,0,1,1,26.24,28.79,83,7.0015,255
2,7,18,2011,8,3,0,1,1,28.7,32.575,70,12.998,2,7,18,2011,7,3,0,1,1,27.88,31.82,74,15.0013,329
2,7,18,2011,9,3,0,1,1,30.34,34.85,67,15.0013,2,7,18,2011,8,3,0,1,1,28.7,32.575,70,12.998,170
2,7,18,2011,10,3,0,1,1,31.16,35.605,62,12.998,2,7,18,2011,9,3,0,1,1,30.34,34.85,67,15.0013,78
2,7,18,2011,11,3,0,1,1,32.8,37.88,55,6.0032,2,7,18,2011,10,3,0,1,1,31.16,35.605,62,12.998,99
2,7,18,2011,12,3,0,1,1,32.8,38.635,59,12.998,2,7,18,2011,11,3,0,1,1,32.8,37.88,55,6.0032,126
2,7,18,2011,13,3,0,1,1,33.62,39.395,56,16.9979,2,7,18,2011,12,3,0,1,1,32.8,38.635,59,12.998,125
2,7,18,2011,14,3,0,1,1,33.62,39.395,56,22.0028,2,7,18,2011,13,3,0,1,1,33.62,39.395,56,16.9979,106
2,7,18,2011,15,3,0,1,1,34.44,40.15,53,22.0028,2,7,18,2011,14,3,0,1,1,33.62,39.395,56,22.0028,111
2,7,18,2011,16,3,0,1,1,34.44,40.15,53,19.0012,2,7,18,2011,15,3,0,1,1,34.44,40.15,53,22.0028,220
2,7,18,2011,17,3,0,1,1,34.44,39.395,49,22.0028,2,7,18,2011,16,3,0,1,1,34.44,40.15,53,19.0012,473
2,7,18,2011,18,3,0,1,1,33.62,38.635,49,23.9994,2,7,18,2011,17,3,0,1,1,34.44,39.395,49,22.0028,478
2,7,18,2011,19,3,0,1,1,32.8,37.88,55,15.0013,2,7,18,2011,18,3,0,1,1,33.62,38.635,49,23.9994,335
2,7,18,2011,20,3,0,1,1,31.98,37.12,59,15.0013,2,7,18,2011,19,3,0,1,1,32.8,37.88,55,15.0013,232
2,7,18,2011,21,3,0,1,1,30.34,34.85,66,12.998,2,7,18,2011,20,3,0,1,1,31.98,37.12,59,15.0013,154
2,7,18,2011,22,3,0,1,1,31.16,36.365,66,15.0013,2,7,18,2011,21,3,0,1,1,30.34,34.85,66,12.998,104
2,7,18,2011,23,3,0,1,1,30.34,34.85,66,11.0014,2,7,18,2011,22,3,0,1,1,31.16,36.365,66,15.0013,59
3,7,19,2011,0,3,0,1,1,30.34,34.85,66,7.0015,2,7,18,2011,23,3,0,1,1,30.34,34.85,66,11.0014,26
3,7,19,2011,1,3,0,1,2,30.34,34.85,66,8.9981,3,7,19,2011,0,3,0,1,1,30.34,34.85,66,7.0015,6
3,7,19,2011,2,3,0,1,1,29.52,34.09,70,11.0014,3,7,19,2011,1,3,0,1,2,30.34,34.85,66,8.9981,4
3,7,19,2011,3,3,0,1,1,29.52,34.09,70,11.0014,3,7,19,2011,2,3,0,1,1,29.52,34.09,70,11.0014,1
3,7,19,2011,4,3,0,1,1,29.52,34.09,70,8.9981,3,7,19,2011,3,3,0,1,1,29.52,34.09,70,11.0014,4
3,7,19,2011,5,3,0,1,2,28.7,33.335,74,7.0015,3,7,19,2011,4,3,0,1,1,29.52,34.09,70,8.9981,19
3,7,19,2011,6,3,0,1,2,29.52,34.85,74,7.0015,3,7,19,2011,5,3,0,1,2,28.7,33.335,74,7.0015,126
3,7,19,2011,7,3,0,1,2,30.34,34.85,70,11.0014,3,7,19,2011,6,3,0,1,2,29.52,34.85,74,7.0015,287
3,7,19,2011,8,3,0,1,2,31.16,36.365,70,11.0014,3,7,19,2011,7,3,0,1,2,30.34,34.85,70,11.0014,381
3,7,19,2011,9,3,0,1,2,32.8,39.395,63,8.9981,3,7,19,2011,8,3,0,1,2,31.16,36.365,70,11.0014,177
3,7,19,2011,10,3,0,1,2,33.62,39.395,56,11.0014,3,7,19,2011,9,3,0,1,2,32.8,39.395,63,8.9981,112
